locn1,locn2,locn3,locn4,locn5,locn6,locn7,locn8,locn9,locn10,locn11,locn12,locn13,locn14,locn15,locn16,locn17,locn18,locn19,locn20,locn21,locn22,locn23,locn24,locn25,locn26,locn27,locn28,locn29,locn30,locn31,locn32,locn33,locn34,locn35,locn36,locn37,locn38,locn39,locn40,locn41,locn42,locn43,locn44,locn45,locn46,locn47,locn48,locn49,locn50,locn51,locn52,locn53,locn54,locn55,locn56,locn57,locn58,locn59,locn60,locn61,locn62,locn63,locn64,locn65,locn66,locn67,locn68,locn69,locn70,locn71,locn72,locn73,locn74,locn75,locn76,locn77,locn78,locn79,locn80,locn81,locn82,locn83,locn84,locn85,locn86,locn87,locn88,locn89,locn90,locn91,locn92,locn93,locn94,locn95,locn96,locn97,locn98,locn99,locn100,locn101,locn102,locn103,locn104,locn105,locn106,locn107,locn108,locn109,locn110,locn111,locn112,locn113,locn114,locn115,locn116,locn117,locn118,locn119,locn120,locn121,locn122,locn123,locn124,locn125,locn126,locn127,locn128,locn129,locn130,locn131,locn132,locn133,locn134,locn135,locn136,locn137,locn138,locn139,locn140,locn141,locn142,locn143,locn144,locn145,locn146,locn147,locn148,locn149,locn150,locn151,locn152,locn153,locn154,locn155,locn156,locn157,locn158,locn159,locn160,locn161,locn162,locn163,locn164,locn165,locn166,locn167,locn168,locn169,locn170,locn171,locn172,locn173,locn174,locn175,locn176,locn177,locn178,locn179,locn180,locn181,locn182,locn183,locn184,locn185,locn186,locn187,locn188,locn189,locn190,locn191,locn192,locn193,locn194,locn195,locn196,locn197,locn198,locn199,locn200,locn201,locn202,locn203,locn204,locn205,locn206,locn207,locn208,locn209,locn210,locn211,locn212,locn213,locn214,locn215,locn216,locn217,locn218,locn219,locn220,locn221,locn222,locn223,locn224,locn225,locn226,locn227,locn228,locn229,locn230,locn231,locn232,locn233,locn234,locn235,locn236,locn237,locn238,locn239,locn240,locn241,locn242,locn243,locn244,locn245,locn246,locn247,locn248,locn249,locn250,locn251,locn252,locn253,locn254,locn255,locn256,locn257,locn258,locn259,locn260,locn261,locn262,locn263,locn264,locn265,locn266,locn267,locn268,locn269,locn270,locn271,locn272,locn273,locn274,locn275,locn276,locn277,locn278,locn279,locn280,locn281,locn282,locn283,locn284,locn285,locn286,locn287,locn288,locn289,locn290,locn291,locn292,locn293,locn294,locn295,locn296,locn297,locn298,locn299,locn300,res
8,3,4,5,4,9,5,3,6,3,7,5,4,4,5,5,1,10,13,1,3,3,2,5,5,2,15,16,5,2,3,4,5,1,4,5,7,4,1,5,3,2,4,18,17,12,12,1,3,1,5,3,6,2,2,2,4,5,1,2,5,3,1,4,7,5,4,2,5,3,3,5,9,4,13,5,1,5,2,5,9,8,3,8,5,5,18,2,5,2,2,4,5,6,8,3,8,1,15,4,3,9,13,3,1,1,4,2,2,5,6,8,4,5,4,3,14,2,3,11,2,1,6,5,7,3,3,5,1,5,4,3,6,5,1,6,5,4,8,3,6,2,3,3,9,7,2,11,2,2,1,1,3,4,1,4,2,4,4,1,10,2,4,1,3,4,6,4,4,2,4,1,2,3,1,5,3,8,10,14,3,1,1,4,2,2,1,3,3,4,2,5,3,1,4,1,5,7,3,5,4,1,1,9,4,6,7,7,5,5,1,4,9,11,3,3,13,3,4,4,3,3,1,4,3,7,14,5,3,8,1,5,4,2,4,4,2,1,2,4,3,7,5,4,2,2,4,4,1,6,2,2,1,3,5,9,1,3,1,1,5,4,12,2,2,3,10,1,8,10,5,1,3,9,2,2,7,4,3,11,4,1,8,4,1,5,4,4,9,4,4,5,5,1,4,5,3,13,3,5,2725.98783655
2,3,3,1,1,6,1,8,7,1,3,1,8,2,3,1,1,8,7,3,5,2,2,5,2,2,10,14,14,4,5,5,4,5,5,3,10,2,3,5,2,3,10,14,11,12,6,4,4,3,3,1,9,5,5,2,4,1,3,2,2,3,2,5,3,7,6,5,2,2,6,1,8,4,5,1,2,1,3,1,3,9,5,1,2,5,15,10,2,2,12,3,5,4,15,11,11,1,13,6,1,17,7,4,3,1,2,2,1,4,6,9,4,5,5,2,14,5,2,11,2,2,10,3,4,4,3,2,3,6,3,5,5,3,4,2,8,2,3,14,18,3,2,1,12,3,6,13,3,4,1,1,12,5,1,4,1,2,6,4,12,2,3,2,2,2,2,2,1,1,3,1,2,3,1,1,1,6,11,8,5,1,5,3,1,4,7,1,4,3,2,1,3,1,1,3,2,7,1,5,2,2,4,9,1,9,8,7,5,3,4,2,10,5,10,3,2,3,2,3,5,2,3,4,2,9,12,2,10,4,5,1,4,3,4,4,5,9,1,7,5,2,4,2,2,7,5,3,1,12,4,3,4,4,2,3,1,2,4,3,5,1,10,1,5,4,1,4,8,6,1,3,1,12,2,2,1,5,1,12,4,3,7,4,3,1,2,3,7,3,6,2,2,3,7,2,2,13,3,5,2725.9481142
2,1,1,5,5,14,3,10,3,1,18,4,5,5,7,3,3,14,10,5,2,1,1,5,4,4,5,4,3,2,4,2,5,4,2,1,10,2,2,2,3,3,14,14,17,9,9,1,5,3,2,3,7,3,5,2,1,2,3,5,2,2,1,2,8,5,7,3,2,4,6,3,8,2,8,5,7,1,2,3,12,3,2,9,2,5,7,13,3,3,7,4,4,15,13,3,12,1,12,5,2,8,10,3,6,2,2,2,3,6,3,7,1,4,4,5,15,4,3,10,4,1,10,1,5,2,1,4,5,3,1,1,4,5,4,12,6,1,4,9,12,1,1,2,15,2,6,8,3,2,1,1,17,3,4,2,5,2,3,3,5,2,2,5,3,4,3,4,2,1,5,5,2,6,2,5,4,4,15,7,2,4,5,1,3,3,11,13,3,2,4,4,3,2,1,2,5,7,1,4,3,2,3,8,3,4,2,7,1,1,2,3,9,1,3,5,3,5,3,1,5,3,1,2,2,9,16,1,10,4,4,5,5,3,1,5,5,5,2,8,1,12,7,1,3,6,1,2,5,7,2,4,5,3,1,6,1,2,1,3,5,1,11,2,2,5,2,5,7,9,3,1,1,3,3,2,5,1,4,12,15,2,4,2,2,4,5,3,6,1,7,4,2,3,4,5,1,8,3,1,2725.80512559888
10,5,2,2,1,13,3,11,1,1,4,5,6,3,7,4,3,14,2,2,4,3,3,5,1,4,2,1,17,4,1,5,3,4,3,3,7,1,3,5,2,3,6,12,4,1,12,5,5,2,5,4,1,5,2,2,3,3,2,2,4,4,1,4,8,11,13,2,3,5,4,1,5,4,9,1,6,2,4,3,4,8,2,9,5,4,10,2,1,5,10,4,1,7,8,3,3,3,8,12,1,13,5,4,6,5,3,2,1,4,3,9,1,4,4,5,6,5,1,7,1,5,6,4,6,3,4,4,2,4,4,2,3,4,3,9,4,4,14,3,15,3,3,5,6,4,5,8,5,3,5,1,15,2,2,4,5,2,1,6,6,2,2,4,1,3,1,2,3,2,7,5,1,5,1,3,5,1,7,8,3,5,5,1,4,1,9,1,4,4,2,2,3,2,5,1,2,5,2,3,7,2,3,10,4,8,2,7,1,1,4,1,5,16,9,5,13,5,1,5,2,3,3,1,4,9,17,2,10,7,3,5,4,3,9,5,3,3,2,2,5,9,6,4,4,4,1,1,3,8,5,2,2,3,1,5,1,1,3,1,5,4,12,3,5,1,1,4,2,2,5,1,7,5,2,1,2,1,5,11,13,2,9,4,3,7,5,5,6,1,3,2,1,3,8,5,1,6,5,3,2725.75896098716
4,2,7,5,2,4,5,9,7,3,18,4,6,3,7,5,4,14,12,1,3,2,4,5,7,4,5,9,11,3,5,2,2,4,4,1,9,4,5,1,2,1,6,14,3,13,4,5,1,5,2,1,2,2,1,1,2,3,3,4,5,4,1,2,9,11,1,2,4,1,3,5,8,3,4,4,8,4,3,5,10,4,4,8,3,2,9,2,3,1,15,7,2,7,2,11,18,5,10,13,1,12,6,5,2,2,4,3,5,8,6,1,5,5,2,4,6,1,2,11,1,4,11,2,2,4,1,3,5,3,1,4,6,5,4,11,5,2,10,10,18,1,1,5,11,4,7,7,5,3,4,2,2,1,1,4,5,2,1,2,17,5,3,4,2,4,2,5,5,1,2,4,2,7,4,5,1,4,1,5,1,1,3,2,5,5,2,14,2,5,2,7,4,5,4,2,5,4,2,3,7,1,2,3,1,9,6,7,3,5,4,2,2,4,5,5,13,3,1,1,2,2,5,4,2,9,14,5,8,6,5,5,5,2,1,1,2,2,1,1,3,12,10,3,1,7,2,2,3,3,3,4,2,4,4,2,1,3,5,5,5,1,12,2,4,5,6,2,6,10,4,2,11,2,3,1,6,3,3,7,10,3,7,6,2,3,4,2,7,3,6,9,1,3,4,1,2,2,4,4,2725.73565378454
3,3,6,2,1,15,4,11,8,4,4,3,8,3,1,3,3,15,6,1,4,3,2,3,7,4,3,11,18,2,5,4,4,1,4,4,9,2,5,1,4,2,12,14,17,8,13,3,5,1,7,3,2,2,5,2,4,4,5,2,4,2,2,5,1,6,13,3,2,3,4,2,8,4,3,5,10,4,5,2,12,5,2,9,4,1,5,7,5,3,4,4,5,8,8,2,3,2,8,14,2,8,10,2,3,3,2,2,5,8,3,15,5,1,1,5,12,2,4,1,2,2,3,5,2,4,5,1,2,3,3,3,6,5,2,9,9,3,12,7,18,4,2,1,2,7,6,4,5,4,4,1,7,2,3,4,2,5,2,7,4,5,4,3,2,3,5,4,5,2,3,5,2,9,5,5,5,9,14,2,3,5,5,1,4,2,7,1,4,3,3,3,2,1,4,3,1,4,1,5,4,5,3,8,3,6,9,6,3,4,2,1,4,11,5,1,12,5,2,1,5,2,5,2,3,4,15,1,17,6,1,4,3,1,14,3,4,6,2,6,4,8,8,5,1,5,5,1,1,11,3,2,4,3,2,6,1,5,1,5,4,3,14,2,5,5,3,4,4,3,5,3,10,6,2,1,2,5,2,7,5,1,9,4,3,4,5,5,3,2,1,3,5,2,2,10,3,8,2,1,2725.67361497217
2,2,8,4,4,18,4,9,8,2,13,2,7,5,6,2,4,8,4,2,2,5,2,5,7,1,13,14,5,5,3,4,2,3,2,3,10,1,4,2,2,3,15,3,12,6,1,1,5,1,3,4,1,1,2,3,1,3,3,1,1,3,4,1,7,11,6,2,4,3,4,3,8,3,14,5,8,4,5,1,16,6,5,7,3,4,18,13,3,2,2,7,2,7,1,7,7,1,15,5,1,11,13,2,4,3,1,2,1,2,10,14,1,3,3,1,9,4,3,13,4,1,3,5,11,4,4,4,2,4,1,3,6,2,5,10,8,2,3,7,15,2,4,4,13,4,4,2,2,3,5,3,8,1,4,1,4,2,4,6,6,5,1,1,3,4,4,2,2,2,8,5,3,7,1,3,4,1,9,7,4,3,4,2,4,3,5,13,4,4,4,2,4,3,2,1,2,6,1,2,7,4,5,1,4,10,2,7,5,3,2,5,2,8,8,5,11,5,2,3,3,2,4,3,5,1,5,1,17,3,3,3,5,3,8,1,3,8,1,2,1,6,2,5,4,5,3,2,1,7,1,5,1,3,3,5,2,2,4,1,5,2,10,1,2,2,4,2,1,9,5,1,4,10,2,1,5,2,4,7,10,3,2,6,1,2,2,3,5,5,2,7,4,3,9,1,2,8,5,2,2725.48044020909
1,5,4,1,5,2,4,2,7,2,13,5,3,1,2,4,5,16,10,5,4,2,4,4,6,4,9,8,5,4,3,1,5,5,3,4,8,3,2,1,4,2,14,2,18,12,12,1,1,2,9,3,1,5,3,2,4,3,3,5,1,5,2,5,3,11,2,3,2,3,7,3,5,1,4,3,5,4,3,5,12,12,3,9,5,2,10,2,3,3,17,9,2,5,8,3,13,3,14,13,1,9,14,2,1,5,2,2,5,7,2,3,5,5,1,2,11,1,3,13,1,2,6,4,6,1,3,4,3,4,3,5,6,5,2,10,3,2,17,5,15,2,3,4,3,6,4,3,4,3,2,2,15,3,1,4,1,3,2,3,12,1,2,4,3,4,2,2,5,1,8,3,3,8,1,2,2,2,10,9,1,5,2,2,3,2,5,2,2,1,2,3,3,1,4,4,4,7,3,5,2,5,4,8,2,9,9,2,3,2,5,2,7,7,11,2,13,3,5,3,2,3,4,3,5,5,5,3,3,9,1,1,2,3,4,5,2,5,2,5,4,3,4,5,2,3,5,5,3,7,2,1,4,4,2,8,2,3,2,2,3,1,11,4,1,3,9,3,4,2,1,5,10,2,2,2,3,2,5,6,13,4,5,4,3,3,5,5,5,5,4,4,3,2,7,5,4,2,5,3,2725.4723901825
5,3,4,3,5,8,5,9,1,3,14,3,7,4,2,5,5,2,13,5,3,1,1,4,1,4,14,13,10,1,2,1,1,1,4,3,4,3,1,4,3,3,12,1,4,15,11,4,5,2,6,2,2,1,2,1,4,2,1,4,2,2,4,3,9,10,2,3,1,2,2,3,4,3,3,1,3,1,2,3,9,13,3,2,3,1,6,4,2,1,4,3,4,4,10,9,5,3,2,15,2,11,6,3,2,1,3,2,4,5,11,3,2,4,4,1,14,4,4,5,2,5,3,5,8,4,1,2,2,4,2,5,3,5,5,14,5,3,4,11,3,3,2,2,9,1,6,8,4,2,4,2,17,3,3,4,4,4,4,5,15,5,1,1,1,5,5,1,4,1,4,5,2,9,3,4,2,5,15,2,5,3,1,3,4,2,4,14,3,4,3,2,1,1,5,1,2,7,2,3,4,1,2,8,3,5,8,6,5,3,3,4,2,5,5,3,1,7,1,5,5,2,2,1,2,8,18,2,16,1,2,5,1,2,10,1,2,8,2,7,5,10,2,2,2,2,3,5,3,2,5,3,2,4,2,6,2,4,1,3,3,4,12,5,1,5,10,5,7,7,4,5,3,2,3,1,4,5,2,3,9,4,9,1,4,5,5,2,4,5,11,6,5,3,3,9,1,6,2,1,2725.45458421558
7,2,8,2,4,4,3,5,3,3,9,2,8,1,6,3,3,15,10,5,3,3,3,2,7,5,5,8,5,5,3,3,3,3,4,1,6,3,1,2,4,2,8,8,9,13,12,4,4,1,3,1,11,2,2,3,3,1,5,2,2,5,4,1,3,1,6,4,5,3,2,2,5,2,14,1,5,2,4,5,18,3,1,10,2,4,1,9,3,2,10,6,1,6,7,10,3,2,17,10,2,7,5,2,2,1,5,3,2,7,1,4,5,1,5,2,9,2,2,8,4,4,5,2,5,5,4,4,3,1,1,4,2,3,4,13,11,1,4,5,17,4,2,1,13,4,5,4,2,3,1,2,16,4,3,4,3,2,3,5,5,5,5,1,1,2,5,3,5,2,6,5,2,8,1,1,4,2,3,2,3,5,5,3,3,1,5,1,3,2,5,7,5,3,1,3,5,3,1,3,4,1,5,8,2,8,6,5,4,2,2,1,9,1,3,1,8,6,3,5,2,5,2,1,2,8,4,3,2,5,3,1,3,5,10,2,1,5,1,2,4,15,6,4,5,2,4,5,6,7,4,5,2,5,3,1,2,4,3,1,5,1,8,4,2,3,10,5,5,4,4,2,5,5,3,2,5,4,1,4,3,3,2,3,3,2,2,4,10,2,4,2,5,2,3,3,1,14,5,3,2725.309199105
2,4,10,3,3,16,1,2,6,2,3,4,5,5,7,5,5,1,14,5,4,2,1,5,5,2,4,11,16,4,1,4,5,5,3,4,7,2,2,4,2,1,11,2,7,2,3,5,3,3,4,2,4,1,2,2,1,2,5,3,2,1,5,3,1,6,6,4,2,3,1,1,8,1,7,1,8,4,5,2,13,11,4,6,4,3,5,9,3,5,8,4,4,11,10,6,8,3,6,15,1,15,4,3,4,1,4,2,3,5,9,12,1,5,3,3,11,2,2,12,3,3,4,3,8,3,1,2,3,2,5,3,6,5,1,14,8,2,4,13,10,4,2,3,11,3,4,5,4,3,5,5,9,4,5,4,1,1,4,2,11,2,5,5,2,1,4,3,1,1,3,5,2,6,4,2,3,9,10,5,2,4,4,2,3,1,3,15,4,4,4,7,3,3,4,3,2,2,2,5,5,2,2,10,2,3,7,3,3,1,5,5,2,9,12,3,10,5,2,4,1,3,4,4,4,1,2,2,3,7,4,4,3,2,12,6,5,2,2,4,2,4,4,2,2,1,3,5,6,7,2,4,4,3,1,6,2,1,1,4,1,3,8,5,1,1,11,1,4,1,5,1,8,12,2,1,4,3,1,2,9,3,5,5,2,5,1,4,2,3,6,1,2,4,9,9,4,5,2,5,2725.254485804
9,2,6,3,1,16,3,9,8,1,3,2,12,4,6,4,3,6,4,2,3,4,1,1,6,5,9,14,14,4,5,3,2,3,1,2,4,3,4,5,2,2,8,1,7,7,8,3,5,1,4,2,6,4,1,3,1,2,2,5,1,5,3,4,7,8,9,1,5,3,5,2,7,3,14,5,1,2,3,1,3,3,4,10,5,2,15,10,4,2,9,4,4,4,12,6,7,2,7,4,1,12,6,3,5,3,4,1,5,9,3,10,1,4,1,4,11,1,2,12,4,4,5,4,5,4,2,5,5,4,1,3,5,3,4,8,2,2,5,5,18,2,2,3,11,8,6,5,2,3,2,1,10,4,1,5,4,3,2,3,13,1,2,1,4,4,2,4,4,1,6,5,2,4,2,5,4,1,1,7,5,2,3,2,4,3,5,4,4,5,5,7,3,1,1,4,2,3,2,4,6,3,5,2,3,4,5,7,2,2,4,5,9,5,11,3,12,3,5,3,6,5,3,4,2,8,5,2,20,11,4,5,1,2,4,5,3,5,1,2,5,6,10,1,2,5,1,2,5,5,5,1,2,3,4,8,1,3,4,1,5,3,5,3,2,3,6,1,4,4,5,4,2,12,1,1,6,1,1,14,10,3,4,2,2,7,4,3,3,5,2,4,1,2,7,11,2,13,2,4,2725.2347896
7,3,4,2,5,7,5,4,7,3,14,2,8,1,7,5,3,6,15,1,3,5,1,5,7,4,7,14,15,3,1,4,2,5,3,2,2,2,5,2,5,2,4,2,17,3,7,5,3,4,6,3,3,1,5,2,5,2,1,1,1,4,3,3,9,4,9,5,5,3,3,1,5,3,11,2,1,2,3,4,6,5,1,9,1,5,13,6,3,3,7,9,3,14,10,8,18,3,6,9,4,3,6,4,3,2,1,1,4,6,4,10,1,5,5,5,14,5,3,12,3,4,9,2,2,4,1,2,3,3,5,2,5,5,3,8,4,2,13,9,18,4,1,3,16,4,3,2,4,2,1,5,16,1,3,4,5,4,4,5,15,5,2,2,4,4,5,2,3,2,1,3,3,9,2,2,5,2,5,7,2,1,2,5,1,4,7,6,4,5,3,7,4,5,4,1,4,7,1,4,3,4,3,6,3,8,5,7,3,3,4,2,5,11,10,4,1,2,1,5,1,5,3,1,2,3,7,1,7,5,5,4,3,5,4,5,1,7,1,4,2,3,4,5,2,6,1,5,2,2,4,2,5,1,1,9,1,3,2,3,5,2,11,1,4,4,6,5,4,4,2,2,4,2,3,2,7,4,5,2,4,1,5,1,3,4,3,2,8,3,8,5,2,4,5,1,4,11,5,4,2725.15448973062
7,3,3,3,4,7,2,7,5,3,18,2,10,1,1,3,3,12,15,5,5,1,1,5,7,3,2,5,10,5,3,3,3,5,1,5,7,2,3,5,4,2,5,6,16,10,1,3,5,4,7,1,11,5,1,3,4,3,4,4,2,4,2,5,9,10,13,4,5,4,2,4,7,1,3,1,10,3,5,3,11,4,1,2,2,2,7,2,4,2,10,2,4,13,12,4,3,3,5,4,3,3,2,1,2,4,3,1,5,3,10,15,5,2,5,4,14,4,1,2,2,4,3,2,2,1,5,5,1,7,1,2,5,2,4,9,5,3,4,5,10,2,4,1,15,9,3,15,4,3,5,1,1,5,5,3,5,4,2,1,12,5,2,5,2,2,6,5,5,2,5,5,2,9,2,3,3,1,5,11,1,4,3,2,5,5,13,4,3,5,5,3,4,4,2,4,5,3,2,2,4,3,2,10,2,10,11,5,4,4,3,5,2,3,9,2,15,7,3,1,6,3,2,1,2,9,14,1,2,3,4,5,3,3,1,3,3,2,1,1,1,11,7,4,1,1,3,1,5,3,2,5,4,4,4,4,2,4,4,3,5,3,9,2,2,3,7,5,9,3,5,5,11,11,3,1,4,5,4,4,13,3,7,2,5,4,2,2,4,2,9,6,2,3,1,6,1,7,4,4,2724.93064814036
4,5,10,2,2,7,2,7,7,3,2,5,5,3,7,5,2,3,13,5,1,1,2,2,6,1,2,12,6,4,1,4,5,2,1,4,2,4,1,5,4,3,7,10,11,5,1,1,2,2,5,4,11,3,5,2,1,2,3,2,2,2,5,4,8,6,5,5,5,1,5,4,8,3,11,3,3,3,5,3,10,13,1,9,5,1,5,11,5,2,6,1,2,16,11,2,19,3,4,4,4,7,13,5,6,3,4,3,4,3,6,1,4,4,1,2,8,5,3,10,2,2,10,2,7,1,2,1,4,5,2,1,6,3,4,2,12,2,8,10,8,1,2,1,10,9,4,8,2,4,4,4,6,2,1,5,1,2,2,6,9,1,2,2,3,5,5,4,5,2,3,4,1,5,4,5,2,8,11,13,1,5,5,2,3,4,5,2,2,4,1,3,1,1,5,2,4,5,2,5,5,4,1,2,3,10,9,5,1,5,5,5,1,8,6,2,5,1,1,1,2,6,4,3,2,10,18,5,4,1,3,4,4,1,2,3,5,7,2,1,3,6,9,2,1,7,3,5,5,7,2,3,3,1,1,8,1,4,1,1,1,5,3,3,5,4,3,3,4,9,6,2,11,5,3,2,2,3,3,13,13,4,3,4,2,6,6,4,4,2,11,10,2,1,7,5,3,4,2,1,2724.87944322636
2,2,6,2,4,7,4,5,7,4,9,2,11,3,2,5,4,4,10,2,4,1,3,4,7,1,2,3,13,3,3,3,2,1,3,5,7,5,3,1,3,2,12,3,6,12,12,2,5,5,4,2,5,2,1,2,4,3,3,3,3,1,4,3,9,11,5,1,2,2,2,4,6,3,16,1,3,4,3,5,10,12,1,8,4,4,18,12,3,2,7,2,5,12,8,3,3,4,4,4,3,2,7,1,3,2,5,2,1,5,6,9,1,1,2,5,3,1,1,10,4,1,1,2,2,5,3,5,4,5,3,4,6,5,1,10,4,1,1,2,8,3,3,2,13,4,7,13,4,1,1,1,2,3,2,5,4,2,4,6,7,6,2,4,1,5,1,5,5,2,7,4,3,9,4,1,3,7,15,3,3,5,3,2,2,1,10,7,3,3,2,5,5,1,3,4,1,7,1,1,7,2,5,9,3,6,5,3,4,5,1,4,2,16,2,1,3,1,3,1,2,4,2,4,3,5,13,2,16,5,3,5,4,4,6,1,4,8,1,2,3,15,5,5,2,5,3,4,2,11,1,4,2,1,5,2,2,3,1,1,3,3,13,2,2,3,9,5,4,9,3,5,4,2,3,1,5,4,1,7,6,2,3,3,2,2,4,2,8,1,7,5,3,2,9,6,5,12,3,1,2724.74043445182
2,3,5,1,3,15,5,2,3,3,12,2,11,1,7,2,3,13,17,5,3,2,3,1,8,2,2,7,6,2,4,4,4,2,1,4,1,2,1,5,1,2,12,5,7,8,10,1,3,4,3,3,9,1,5,1,4,5,2,4,4,3,3,5,4,11,3,3,5,3,4,1,4,3,14,5,3,3,4,3,12,8,2,5,4,3,18,9,1,2,14,3,3,18,8,7,13,3,7,8,4,1,11,3,4,1,2,2,2,8,5,10,5,1,3,4,13,2,3,4,1,4,3,1,5,5,4,3,1,3,3,3,6,5,4,7,14,2,4,15,18,4,1,4,16,2,7,4,1,4,4,1,2,5,2,5,3,2,4,8,8,2,1,2,1,1,3,5,1,2,5,5,3,1,2,4,3,7,7,8,5,5,4,5,2,2,5,1,2,5,1,6,5,1,2,2,3,7,3,5,1,1,1,7,3,3,1,6,2,1,2,1,2,8,11,2,14,5,3,4,4,5,1,1,3,2,5,2,18,9,3,4,3,4,4,2,2,8,2,4,5,8,5,3,4,5,3,5,5,8,3,3,3,3,5,3,2,3,5,5,5,4,15,1,2,1,9,3,4,10,4,5,11,8,1,1,2,4,1,7,3,2,10,3,1,4,3,5,10,3,4,6,2,3,7,5,5,11,3,4,2724.57391745069
2,4,8,4,4,11,1,9,7,2,18,5,13,3,1,4,4,11,16,3,2,1,2,5,4,2,15,11,4,4,5,5,3,4,1,3,8,1,2,5,4,1,4,19,2,5,8,2,2,2,1,3,2,2,1,2,3,2,3,5,4,1,2,5,1,5,11,5,2,1,4,3,5,4,5,4,7,5,1,3,11,6,5,6,2,1,10,12,2,1,11,4,2,13,1,11,3,5,18,7,2,2,3,1,6,3,5,2,1,8,11,10,1,1,3,1,14,1,3,13,3,5,10,3,3,2,4,1,1,4,4,1,1,4,4,4,5,2,6,5,18,3,2,4,13,4,5,12,4,3,1,1,17,3,1,4,5,5,6,6,9,2,3,3,1,4,6,5,3,2,1,2,2,5,4,2,3,2,9,6,2,5,2,4,5,2,5,12,5,5,2,7,5,3,1,2,5,5,2,4,3,1,5,5,3,9,12,5,1,1,5,5,6,4,10,1,14,6,3,1,5,3,5,2,2,3,13,2,7,6,2,2,3,1,6,2,3,5,1,7,1,15,1,2,1,5,3,3,2,5,4,4,2,3,1,4,1,2,1,1,1,1,12,4,4,1,7,3,4,4,2,2,10,8,3,2,2,4,5,14,7,4,2,4,1,4,1,3,4,2,7,7,5,3,5,6,5,5,3,1,2724.551701015
6,1,9,5,3,14,1,9,3,3,6,1,7,5,7,3,1,14,9,5,4,2,3,1,7,4,2,14,14,1,4,3,5,3,3,5,10,2,1,5,4,2,8,2,4,15,10,3,2,1,9,2,11,3,2,1,3,2,1,2,1,3,4,2,9,5,13,4,4,1,2,2,8,3,5,1,2,1,4,2,11,13,1,2,1,2,7,14,4,3,4,4,4,6,10,4,14,4,5,8,3,6,4,3,3,2,1,2,3,8,10,12,1,5,1,5,2,2,4,10,5,2,7,1,3,2,5,1,3,4,2,2,6,4,3,5,5,3,15,6,9,3,3,5,6,4,6,15,4,2,1,5,15,1,3,4,3,3,3,5,8,3,1,1,3,4,2,4,5,2,9,2,2,3,1,5,3,3,9,8,3,1,4,4,5,1,6,7,3,5,1,2,2,2,4,2,3,4,2,3,4,4,2,6,3,5,7,6,3,1,1,2,7,3,11,2,2,5,3,3,5,5,2,4,3,4,14,2,6,11,1,5,2,3,11,3,3,6,1,1,2,15,8,5,5,6,3,5,6,7,2,3,1,2,2,6,2,2,3,5,4,4,5,1,5,5,9,5,8,9,5,4,7,10,2,2,6,2,2,10,10,3,2,4,1,7,6,5,2,2,3,2,5,4,7,6,4,10,2,1,2724.45301065
2,5,3,3,4,4,3,4,8,3,18,2,4,5,7,4,3,6,16,2,2,4,3,5,8,4,2,15,1,1,2,2,2,3,5,3,8,4,5,5,3,3,7,16,7,4,6,5,2,4,8,3,11,1,1,2,4,4,4,5,1,2,2,3,7,2,6,5,3,5,5,4,1,2,11,1,3,5,2,4,10,4,1,10,2,2,18,14,5,4,10,1,3,10,11,3,8,4,7,13,2,11,13,4,3,5,3,2,1,2,8,15,4,5,1,2,13,1,2,1,1,4,8,2,9,2,5,3,2,4,3,5,6,5,1,1,6,5,13,6,6,3,2,2,9,6,2,13,2,2,5,2,4,2,4,4,1,2,1,3,18,5,3,5,4,2,4,2,5,1,6,4,2,5,5,1,4,9,12,9,5,1,5,1,2,1,5,10,1,2,2,6,1,5,2,2,2,4,2,4,4,3,2,8,4,7,4,1,3,3,2,2,5,4,6,1,13,3,4,1,1,5,4,5,3,4,8,1,4,8,5,1,2,4,5,1,5,3,1,4,2,1,2,1,3,5,1,1,1,8,2,2,5,2,3,1,2,3,3,5,5,4,6,5,1,3,9,1,7,9,1,5,10,5,3,2,4,1,5,6,17,2,8,5,4,6,2,5,3,1,11,4,1,2,3,2,1,9,3,2,2724.27798024782
3,3,4,3,2,9,1,2,8,1,3,2,3,4,4,3,1,5,3,2,2,5,3,1,8,4,14,15,5,5,1,5,4,2,3,3,1,3,3,4,2,2,14,13,13,1,9,3,4,1,3,5,5,5,2,2,1,2,3,2,2,1,2,5,2,8,13,1,3,2,3,2,6,3,14,1,3,4,2,5,13,9,5,3,5,2,18,6,3,3,1,4,3,13,8,1,1,4,1,4,1,11,14,1,3,3,1,3,2,8,2,11,1,4,3,2,15,5,2,12,4,5,3,2,2,3,4,3,2,4,1,2,3,5,1,9,2,2,4,13,15,3,3,4,11,6,7,5,5,2,4,1,11,3,2,5,4,3,2,6,15,5,4,1,3,3,2,4,5,2,2,3,2,8,2,3,3,5,13,4,2,2,1,2,4,2,5,5,4,1,5,6,2,3,4,2,2,7,1,3,4,4,5,3,3,6,12,1,3,2,1,5,10,12,3,4,3,2,4,5,2,6,5,4,3,4,17,2,19,11,3,4,5,4,6,2,1,2,2,3,4,7,9,4,2,2,2,2,1,3,3,3,2,4,5,5,1,5,4,3,3,5,13,2,4,1,3,1,2,4,5,5,7,2,3,1,2,2,4,13,14,3,9,4,1,5,2,3,9,3,6,2,5,2,9,1,4,12,5,1,2724.26486916534
